actor_2_id,actor_2_name,actor_2_facebook_likes
386,Veronica Cartwright,422
399,Alan Ford,422
2856,Tina Louise,422
1472,W. Earl Brown,422
1124,Isabelle Huppert,678
1400,Kim Shaw,934
137,Elodie Yung,934
1712,Mary Lynn Rajskub,934
1072,Frankie Muniz,934
2566,William Lee Scott,167
2096,Len Cariou,167
2215,Woody Strode,423
738,Amy Ryan,423
585,Kim Shaw,935
1689,Kane Hodder,935
827,Mary Lynn Rajskub,935
740,Luke Grimes,935
2363,Christian Campbell,168
1382,Jamey Sheridan,168
2406,Robert Neary,168
2949,Derek Brandon,168
1805,Michael Dorman,168
2946,Mark Hengst,168
2583,Remo,168
1972,Ronit Elkabetz,168
1871,Oona Laurence,424
2803,Fred Armisen,424
1489,Amy Yasbeck,424
2633,Salvator Xuereb,424
543,Debi Mazar,680
935,Michael Roark,680
3038,Olivia Cooke,680
2171,Paddy Considine,680
2232,Marc Trottier,680
1,Joel David Moore,936
853,Dean Stockwell,936
30,Alan Rickman,25000
329,Iv�Án Kamar�Ás,169
2875,Jeff Delaney,169
2846,Peter Riegert,169
2714,Claudiu Trandafir,169
2264,Richard Basehart,169
2500,Louise Fletcher,425
1450,Anne Heche,681
1090,David Costabile,681
1725,Jacob Tremblay,681
1098,Kevin Sussman,681
1163,Francis Capra,937
2824,Joshua Leonard,170
2817,Robinne Lee,170
1960,Katherine Kelly Lang,170
1590,Tanya van Graan,170
2719,Keith Richards,426
1987,Deborah Kerr,426
2108,Clu Gulager,426
2540,Leonor Varela,426
2456,Sanjay Dutt,426
848,Dylan Walsh,426
863,Jacqueline MacInnes Wood,682
1397,James Wolk,938
664,Gemma Jones,171
2775,Brian Dorton,171
2897,Andrew Daly,171
1496,Lindsay Duncan,171
2749,Alexia Rasmussen,171
2951,June Lockhart,427
397,Peter Dante,427
1140,Neil Brown Jr.,427
2199,Dylan Moran,427
473,Kevin McNally,427
1880,Lindy Booth,683
1953,Lauren German,683
985,Robert Davi,683
864,Burt Young,683
1771,Kelvin Taylor,939
265,Stephen Root,939
2857,Jake Sandvig,172
940,Klaus Maria Brandauer,172
1253,Tyrone Giordano,172
810,Dany Boon,172
146,Lee Ingleby,172
382,Currie Graham,172
2823,Edward Everett Horton,172
1161,Mary McCormack,428
881,Martin Landau,940
705,Mo'Nique,940
971,Victor Webster,940
1636,Cam Clarke,173
1295,Benǫt Magimel,173
1347,No̩mie Lenoir,173
1445,Ty Olsson,429
1141,Amrish Puri,429
1798,Tatyana Ali,685
2315,Blair Underwood,685
873,Jimmy Smits,941
1028,Kyra Sedgwick,941
1441,Caity Lotz,941
2043,Cynthia Rhodes,174
483,Tony Amendola,174
2407,A. Michael Baldwin,174
1455,Randy Jones,174
318,Rick Worthy,174
2296,J.D. Evermore,430
2568,Charlotte Rae,430
393,Danny Huston,430
1108,David Hewlett,686
1097,Rhys Wakefield,942
990,Bill Bailey,175
1909,Sergej Trifunovic,175
2873,Joel Paul Reisig,431
1608,Tessa Thompson,431
166,Fiona Shaw,687
1984,Clive Standen,687
163,Zo�Ç Kravitz,943
2675,Walter Pidgeon,176
1940,Joe Flaherty,176
1937,Emmanuelle Riva,432
2145,Blake Ritson,432
541,Stockard Channing,944
102,Liam Neeson,14000
55,Colin Firth,14000
85,Vin Diesel,14000
943,Bradley Cooper,14000
558,Al Pacino,14000
1255,Milla Jovovich,14000
24,Kate Winslet,14000
154,Josh Hutcherson,14000
2595,J.J. Abrams,14000
2412,Jack Albertson,177
351,Henry Czerny,177
1530,John Amplas,177
2042,Lois Maxwell,177
2834,Sally Kirkland,433
1053,Jed Brophy,433
851,Beau Garrett,689
1589,Justin Kirk,945
1027,Lauren Ambrose,945
1439,Katherine Waterston,178
1978,David Hemmings,178
2399,LisaGay Hamilton,178
2294,Dorothy Lamour,178
1997,Lynn Whitfield,434
1272,Jorma Taccone,434
2692,Cleavon Little,434
858,Scott Porter,690
2073,Marley Shelton,690
1440,Kylie Minogue,690
1474,Thomas F. Wilson,690
1576,Michael Nyqvist,690
303,Alan Ruck,946
1676,Andrea Martin,179
2226,Greg Germann,435
1485,Sarah Gadon,691
300,Mako,691
977,Marsha Thomason,691
2676,Riley Keough,691
640,Kylie Minogue,691
302,Michael Angarano,947
3003,Hassan Johnson,180
1899,Tim DeKay,436
1551,Kevin Clash,436
2165,Louis Lombardi,436
2753,Frank Whaley,436
392,Cedric the Entertainer,436
2119,Lillian Gish,436
448,Sarah Gadon,692
425,Jeffrey Jones,692
1266,Rupert Everett,692
1139,Jason Lewis,948
1934,Katrina Bowden,948
1914,Ryan Donowho,181
1127,Toby Leonard Moore,181
337,Steve Reevis,437
793,Clarke Peters,437
1194,Michael Jeter,693
746,Jane Fonda,949
2944,Luke Mably,438
2179,Sprague Grayden,438
2193,Cameron Mills,694
702,Gregory Smith,694
309,Scott Thompson,183
1143,Nina Arianda,183
2411,Jimi Mistry,183
1713,Patrick Wayne,439
1193,Boyd Holbrook,439
1198,Michael Landes,439
1070,Alison Doody,439
1344,Jim Carter,439
2729,Anne Heche,695
250,Randy Quaid,695
3058,Suzi Lorraine,184
1620,Erica Leerhsen,184
2842,Bill Clinton,184
3024,Tom Ardavany,184
690,Stephen Walters,184
2706,Ron Rifkin,184
1442,Eric McCormack,440
2194,Peter Ustinov,440
428,Yeardley Smith,440
606,Don S. Davis,440
1711,Brighton Sharbino,3000
2007,Julie Benz,3000
64,Brendan Fraser,3000
340,Robert Duvall,3000
967,Justin Timberlake,3000
345,Bailee Madison,3000
202,Adam Scott,3000
813,Haley Joel Osment,3000
946,Colin O'Donoghue,3000
362,Don Cheadle,3000
652,Seth MacFarlane,3000
104,Rami Malek,3000
1944,Katrina Kaif,3000
39,Bryce Dallas Howard,3000
144,Dominic Cooper,3000
15,Christopher Meloni,3000
530,Tom Welling,3000
588,Leighton Meester,3000
2300,Mia Wasikowska,3000
129,Rosario Dawson,3000
246,Rufus Sewell,3000
1734,Ezra Miller,3000
704,Ty Burrell,3000
1581,Alyson Hannigan,3000
1892,Jennifer Garner,3000
136,Djimon Hounsou,3000
1746,Mary Astor,185
2862,Ann Dowd,185
2956,Jacob Zachar,185
1386,Constance Marie,441
2266,Kevin Michael Richardson,441
561,Alan Dale,441
1405,Marc John Jefferies,441
443,Jim Parrack,697
1122,John Heard,697
1105,Doug E. Doug,953
83,America Ferrera,953
2733,Manoj Bajpayee,186
1877,Celia Imrie,186
1250,Paul Hogan,442
158,Constance Marie,442
315,Tom Noonan,442
801,Elton John,442
1426,Hope Davis,442
1715,Mark Webber,442
484,Jack O'Connell,698
730,Brian Dennehy,954
1760,Eric Winter,954
2307,John Vernon,187
2377,Rupert Graves,443
1303,David Hyde Pierce,443
2242,Esai Morales,699
477,Lisa Edelstein,955
1764,Katherine Boecher,188
2793,Melora Walters,188
1260,Nia Peeples,444
232,Jason Alexander,700
975,Noureen DeWulf,700
133,Tony Goldwyn,956
293,Leven Rambin,956
34,Sophia Myles,956
1080,Christian Stolte,189
2981,Chase Masterson,189
2201,Clifton James,189
2475,Melvyn Douglas,189
2518,Ruby Harris,189
2640,Jenny O'Hara,189
2838,Peter Breck,189
1951,Alex Vincent,189
1948,Earl Cameron,189
1806,Kelly LeBrock,445
989,Chad Lindberg,445
592,Noureen DeWulf,701
771,Carter Jenkins,701
181,Matt Long,701
642,John Michael Higgins,957
1307,Ellen Albertini Dow,957
960,Wilford Brimley,957
56,Kiran Shah,190
843,Paul Scheer,190
2203,Deborah Foreman,190
1943,Keisha Castle-Hughes,446
1848,Kelli Williams,446
1279,William Morgan Sheppard,702
159,Andre Braugher,702
1243,Aaron Staton,702
1385,Thekla Reuten,191
2352,Kate Dickie,191
2175,Bill Erwin,191
2636,Lisa Brave,191
1149,Noah Lomax,447
2147,C̩cile De France,447
1422,Vincent Regan,447
499,Alun Armstrong,192
2454,Terry Kiser,448
364,Annabella Sciorra,448
1222,Gedde Watanabe,448
1371,Jaime King,960
358,Agnes Moorehead,960
350,Lili Taylor,960
1512,Paul Freeman,193
2301,Lorelei Linklater,193
2561,James Kyson,449
821,Scott Elrod,449
2003,Heather Langenkamp,449
97,Jaime King,961
2980,Jordan Bridges,194
1762,Amy Irving,194
3072,Stanley B. Herman,194
2541,Tawny Kitaen,194
1157,Richard Sammel,194
2602,CJ Adams,450
1847,Marc Donato,450
856,John Larroquette,450
412,BrÌ_an F. O'Byrne,450
2329,Eamonn Walker,706
759,Mike Epps,706
1165,Zoe Kazan,962
1223,Greta Gerwig,962
579,Leonard Roberts,962
1100,Chris Noth,962
612,Thomas McDonell,962
1844,Giancarlo Giannini,451
467,Ashraf Barhom,451
2180,Shelley Hennig,707
938,Molly C. Quinn,707
624,Michael Kelly,963
2223,Paz Vega,963
2559,Kent McCord,196
2759,Eddie Albert,196
254,Ni Ni,196
233,Wendie Malick,452
1446,Dexter Fletcher,452
907,Stephen Collins,452
574,Teri Polo,708
1585,Natasha Richardson,708
410,Paz Vega,964
2391,Judith Anderson,197
1970,Thure Lindhardt,197
1988,BergÌ_zar Korel,197
2570,Mario Cimarro,453
2894,Paul Elia,709
108,Daniel Bernhardt,198
2628,T.J. Storm,454
241,Rene Auberjonois,710
1958,Rory Culkin,710
2619,Jean-Paul Belmondo,710
514,Romany Malco,966
1093,Kirk Baltz,199
1377,Phil Collins,455
689,Chris Penn,455
1908,Jeanne Tripplehorn,711
1829,Jason London,711
548,Dianne Wiest,967
152,Wayne Knight,967
1904,Rekha,200
2192,Edwin Hodge,200
2890,Jesse Garcia,200
1499,Barry Bostwick,456
1087,Yaya DaCosta,712
2788,Leila Hatami,712
1346,Alex Rocco,968
47,Clifton Collins Jr.,968
479,Miko Hughes,968
58,Heath Ledger,13000
259,Bruce Willis,13000
281,Matt Damon,13000
57,Michael Fassbender,13000
234,Sylvester Stallone,13000
71,Bill Murray,13000
481,Eddie Redmayne,13000
1743,Everett McGill,201
2514,Daniela Bianchi,201
1335,Charlotte Le Bon,201
2725,Jenny Slate,457
2697,John Jarratt,457
1005,Lee Arenberg,457
1249,Essence Atkins,713
228,Blythe Danner,713
2663,Miko Hughes,969
1451,Ashley Williams,969
3028,Lena Dunham,969
1045,Lois Chiles,202
2382,Gert Fr̦be,202
2625,Leo Fitzpatrick,202
779,Giovanna Mezzogiorno,202
1613,Jos̩ Ferrer,202
2590,Gina Montana,458
900,Bill Cobbs,970
411,Jon Heder,970
2195,Lindsay Wagner,970
1018,Melissa Benoist,970
2046,Emma Caulfield,970
1536,Elaine Cassidy,203
2187,Gary Lewis,203
2734,Dian Bachar,203
1952,Tucker Albrizzi,203
1540,Owain Yeoman,459
1282,Madison Davenport,459
1069,Fred Ward,459
1866,Alexis Dziena,715
2440,David Bianchi,715
2495,Ava Gardner,715
835,Kate Upton,971
792,Dax Flame,971
1651,Zach Gilford,971
376,Elizabeth Daily,971
2224,Mia Kirshner,971
1515,Shaun Evans,204
2996,Martin Compston,204
1065,Audrey Fleurot,204
625,Sophie Okonedo,460
1120,Atom Egoyan,460
2668,Bryan Callen,460
94,Callum Rennie,716
982,Paris Hilton,716
19,Adam Brown,972
565,Mia Kirshner,972
3077,Caitlin FitzGerald,205
2601,Will Estes,461
769,Bob Gunton,461
1739,Tara Platt,461
60,Rainn Wilson,973
189,Marc Blucas,973
2026,Lucy Fry,206
1417,Shaun Toub,206
1003,Martin Donovan,206
2953,Brit Morgan,206
2141,Diane Ladd,206
1109,Lobo Sebastian,206
1936,Burt Kwouk,462
488,Lily Tomlin,718
595,Beth Riesgraf,718
2510,Martha Higareda,718
2786,Christopher Berry,207
2763,Sticky Fingaz,207
762,Shea Whigham,463
1323,Dash Mihok,463
2555,Caleb Landry Jones,463
2572,Ben Schwartz,463
839,Mario Lopez,719
1138,Jerry Stiller,719
79,Daniel Henney,719
1062,Jack McBrayer,975
1106,Alicia Witt,975
331,Michael Rapaport,975
1410,Zachary Gordon,975
2506,Teresa Wright,208
532,Mekia Cox,208
1420,Carroll Baker,208
1263,Matthew Knight,464
954,Lindsay Sloane,464
227,Ramon Rodriguez,464
1504,Kay Panabaker,720
545,Michael Wincott,720
1544,Mary-Kate Olsen,976
527,Alicia Witt,976
167,Toby Jones,2000
2150,Michael Jai White,2000
186,Abbie Cornish,2000
323,Linda Cardellini,2000
395,Michael Biehn,2000
972,Jaymes Butler,2000
14,Ruth Wilson,2000
1744,Matt Smith,2000
616,Natascha McElhone,2000
674,Demi Moore,2000
312,Hunter Parrish,2000
744,Noel Gugliemi,2000
1079,Michiel Huisman,2000
2239,John Stamos,2000
567,Kevin Zegers,2000
596,Frank Welker,2000
629,Tina Fey,2000
27,Judy Greer,2000
572,Olivia Munn,2000
826,Alison Brie,2000
390,Miranda Cosgrove,2000
73,Sharlto Copley,2000
757,Kelly Macdonald,2000
2381,Eric Dane,2000
820,Alyson Stoner,2000
92,Mike Vogel,2000
911,Alexa PenaVega,2000
69,Dennis Quaid,2000
256,Matthew Broderick,2000
1088,Jurnee Smollett-Bell,2000
143,Ming-Na Wen,2000
153,Hayley Atwell,2000
850,Odeya Rush,2000
179,Ioan Gruffudd,2000
2801,Ron Howard,2000
1107,Matthew Perry,2000
1510,Jamie Lee Curtis,2000
710,Billy Burke,2000
199,Adam Baldwin,2000
1991,Angela Cartwright,209
2401,Deon Richmond,209
2357,Gloria Votsis,209
2711,Ashley Laurence,209
2680,Randeep Hooda,209
1761,Alex Russell,465
1821,John Enos III,465
1380,Joseph Julian Soria,465
2298,Hill Harper,465
1895,Michael Wincott,721
1606,Tasha Smith,721
647,Don Rickles,721
2280,Michael Berryman,721
728,Faye Dunaway,977
919,Paul Guilfoyle,210
2164,Luke Kirby,210
426,Patrick McGoohan,466
2710,Ingrid Bols�ü Berdal,466
401,Chi McBride,466
618,Matt Lucas,722
529,Kristin Davis,722
417,Sean Pertwee,722
1224,Dana Delany,722
176,T.J. Thyne,722
2768,Shona Kay,211
1865,Austin O'Brien,211
546,Ned Beatty,467
869,Thomas Horn,467
3043,Christa Miller,467
1830,John Witherspoon,723
272,Craig T. Nelson,723
1095,Costas Mandylor,723
171,Eddie Marsan,979
706,Chazz Palminteri,979
3063,Heather Burns,212
1973,Steven Waddington,212
237,Ryan Corr,468
54,Liam James,468
747,Enrico Colantoni,724
1502,Sasha Alexander,980
1204,Kirstie Alley,980
842,Margarita Levieva,980
1215,Ava Acres,213
2613,Clifton Powell,469
1696,Joseph Cotten,469
2881,Cheyenne Jackson,469
1778,Edi Gathegi,725
2833,Ringo Starr,725
1846,Dee Wallace,725
2221,Scott Takeda,981
43,Bruce Greenwood,981
999,Nat Faxon,214
3078,Daphne Zuniga,470
798,Richard Burton,726
671,James Badge Dale,726
81,Eddie Deezen,726
436,John Amos,982
348,Ethan Embry,982
1749,Don Johnson,982
416,Bruce Greenwood,982
1619,Katy Mixon,982
1691,Sharon Lawrence,215
2593,Bill Irwin,471
1718,Elliott Gould,471
1470,Alexandra Maria Lara,471
1372,Nick Krause,727
2632,Alia Shawkat,727
1171,Robert Maillet,727
1612,JoAnna Garcia Swisher,983
2077,Susie Abromeit,216
188,Domenick Lombardozzi,216
763,Valerie Cruz,216
1722,Orson Bean,216
1203,Gregory Itzin,216
1419,Robert Miano,216
1304,Jeff Anderson,216
16,Pierfrancesco Favino,216
1868,Kevin Tighe,472
1359,Jim Gaffigan,472
2723,Callie Thorne,472
2372,John Simm,472
832,Powers Boothe,472
687,Rumer Willis,472
1465,Sammo Kam-Bo Hung,472
828,Bruce Greenwood,984
2200,Randy Wayne,984
4,Christian Bale,23000
40,Paul Walker,23000
455,Shane Hartline,217
2580,Mike 'The Miz' Mizanin,217
2797,Kurt Angle,217
463,Indira Varma,729
52,Fred Willard,729
1989,Jim Henson,985
1173,Martin Starr,985
1980,Max Beesley,218
1881,Paul Ben-Victor,218
2076,Chris Pontius,218
1432,Lynn Cohen,474
1923,Harvey Weinstein,474
486,Leon,730
578,Morgan Fairchild,730
1041,Kelli Garner,730
1867,Al Leong,730
2103,Matt Frewer,986
1273,Devon Murray,219
2950,Kate Flannery,219
1356,John Aylward,219
552,David Rasche,219
242,Patrick Muldoon,475
1874,Clarence Williams III,475
1672,David Rasche,220
1429,Dustin Nguyen,220
1227,Riley Thomas Stewart,220
466,Robert Blake,220
1505,Susan May Pratt,220
1664,Gina Bellman,476
1941,Michaela McManus,476
2072,Cheryl Ladd,476
927,Ryan Cartwright,476
2409,Jessica De Gouw,476
2426,Megalyn Echikunwoke,476
2253,Bob Dylan,476
1501,Olivia d'Abo,476
1254,Taron Egerton,732
2241,Cyndi Lauper,732
400,Common,988
1078,Bernardo Saracino,221
2250,Lukas Haas,733
2735,Nat Wolff,733
1409,Bruce Greenwood,989
659,Gary Cole,989
2297,Harold Gould,222
2457,Patricia Richardson,222
1818,Matt Prokop,734
1187,Joel McHale,734
952,Quinton Aaron,734
1882,Zayn Malik,734
434,Eve,223
1787,Veronika Dash,223
2154,Belinda Stewart-Wilson,223
339,Joseph Sikora,223
1175,Judy Davis,223
1277,Kate Burton,223
2054,Allison Miller,479
247,Anna Friel,735
2670,Joan Fontaine,991
1316,Radha Mitchell,991
3061,Katie Aselton,224
981,Hiam Abbass,224
1449,Charlie Saxton,224
2259,Douglas Smith,480
2562,James Corden,480
1229,David O'Hara,736
536,Radha Mitchell,992
190,Tao Okamoto,992
1048,Norman Reedus,12000
643,Taylor Lautner,12000
61,Jeff Bridges,12000
135,Leonard Nimoy,12000
130,Anthony Hopkins,12000
128,Steve Buscemi,12000
142,Dwayne Johnson,12000
2448,Michael Nouri,225
77,Kathy Griffin,225
1308,Robert Wagner,481
2417,Grace Gummer,481
1366,Teri Garr,481
1340,Neil Diamond,226
2519,Brock Peters,226
1772,Mare Winningham,482
2531,Sarah Clarke,482
3041,Jon Gries,482
1177,Fionnula Flanagan,482
879,Callum Blue,738
785,Julia Nickson,738
1609,Adam Lamberg,738
2317,Leos Carax,227
2825,Jimi Hendrix,227
316,Zachery Ty Bryan,227
2169,Steven Mackintosh,227
1784,Andy Lau,483
1103,Drea de Matteo,739
372,Jenna Elfman,739
672,Hector Elizondo,995
1935,Victor Rivers,228
2644,Jaime Zevallos,228
1320,Keeley Hawes,228
770,Brian Doyle-Murray,484
260,Liza Minnelli,740
453,Phill Lewis,229
535,Dawn French,229
2148,Shawn Parsons,485
2639,Jim O'Heir,485
947,Xander Berkeley,485
2851,LisaRaye McCoy,485
861,Aimee Teegarden,741
855,Johnny Lewis,741
1716,Chris Brown,997
2098,Marin Hinkle,230
2133,Lynne Thigpen,230
1703,Stephen Marcus,230
1781,Michael Lerner,230
1478,Jenni 'Jwoww' Farley,230
2611,Ben Johnson,230
409,Moritz Bleibtreu,486
1343,Paulo Costanzo,486
2161,Richard Bull,742
1541,Donald Pleasence,742
959,Kelly Preston,742
2302,Dr. Dre,231
2745,Patsy Kensit,231
2933,Mike White,487
2938,Charlie Bewley,487
214,Kelly Preston,743
1196,Dirk Bogarde,232
2290,Maury Chaykin,232
2396,Royal Dano,232
1885,Chad Allen,232
1152,Deborah Twiss,488
988,William Hootkins,488
2558,Jansen Panettiere,488
2610,Donna Reed,488
1602,Ayelet Zurer,744
937,Dave Chappelle,744
464,50 Cent,1000
495,Jennifer Grey,1000
790,Holly Hunter,1000
929,Maggie Siff,1000
286,Joshua Mikel,1000
430,Raven-Symon̩,1000
694,Anjelica Huston,1000
183,Bernie Mac,1000
320,Kieran Culkin,1000
1130,Madeline Carroll,1000
89,Jason Flemyng,1000
1164,Clea DuVall,1000
489,Jay Hernandez,1000
1066,Ethan Suplee,1000
892,Mekhi Phifer,1000
1492,Lea Thompson,1000
2249,Takashi Miike,1000
204,Tom Wilkinson,1000
357,Dorian Missick,1000
2695,Dane Cook,1000
516,Amy Poehler,1000
1240,Alexandra Breckenridge,1000
1796,Alden Ehrenreich,1000
2005,Justin Theroux,1000
342,CCH Pounder,1000
387,Janeane Garofalo,1000
1073,Alfie Allen,1000
49,Ray Winstone,1000
226,Tia Carrere,1000
356,Leslie Bibb,1000
650,Jorge Garcia,1000
1433,Omar Sy,1000
1573,Danneel Ackles,1000
156,Lisa Ann Walter,1000
553,LeVar Burton,1000
734,Christopher Masterson,1000
871,Bill Duke,1000
956,Robert Mitchum,1000
1014,Ellen Burstyn,1000
1653,Corbin Bernsen,1000
639,Vanessa Williams,1000
681,Jim Broadbent,1000
444,Alison Lohman,1000
344,Jennifer Jason Leigh,1000
367,Harold Perrineau,1000
1237,Oliver James,1000
2126,Alona Tal,1000
283,Goran Visnjic,1000
437,Josh Charles,1000
1309,Busy Philipps,1000
38,John Ratzenberger,1000
2576,Kevin Alejandro,1000
147,Peter Mensah,1000
338,Jesse McCartney,1000
408,Christina Milian,1000
531,Roger Rees,1000
1001,Tye Sheridan,1000
676,Dania Ramirez,1000
2010,Dan Byrd,1000
1050,Shannon Elizabeth,1000
1132,Birgitte Hjort S�ürensen,1000
1545,Greg Nicotero,1000
1572,Angus T. Jones,1000
1814,Peter Cushing,1000
1759,Sid Haig,1000
2707,Burgess Meredith,1000
472,Stephanie Szostak,1000
1154,Danny Masterson,1000
1326,Landon Liboiron,1000
2578,Michael Aaron Milligan,1000
570,Adam Goldberg,1000
1033,John Belushi,1000
450,Clint Howard,1000
497,Boris Kodjoe,1000
333,Kristin Scott Thomas,1000
441,Bridgit Mendler,1000
636,Joe Mantegna,1000
1348,Jack Davenport,1000
222,Tobias Menzies,1000
239,Mark Margolis,1000
571,Stephen Graham,1000
580,Dylan Minnette,1000
754,Madeline Kahn,1000
1170,Elena Anaya,1000
262,Josh Gad,1000
297,Oliver Platt,1000
857,Sam Trammell,1000
1843,John Abraham,1000
213,Steve Coogan,1000
776,Omari Hardwick,1000
996,Brooke Shields,1000
1217,Ben Feldman,1000
280,LL Cool J,1000
700,James Frain,1000
921,Jason Marsden,1000
979,Raul Julia,1000
1357,Qi Shu,1000
590,Spencer Wilding,1000
2464,David Huddleston,1000
101,Alice Braga,1000
784,Daniel Roebuck,1000
462,Laurence Olivier,1000
1208,Mara Wilson,1000
325,Cameron Monaghan,1000
1820,Mireille Enos,1000
1597,Jennifer Ehle,1000
75,Cary-Hiroyuki Tagawa,1000
124,Zach Callison,1000
494,Natasha Lyonne,1000
872,David Fine,1000
206,Sullivan Stapleton,1000
493,Abigail Spencer,1000
583,Kurtwood Smith,1000
269,David Oyelowo,1000
735,Alfre Woodard,1000
290,Tom Skerritt,1000
368,Devin Ratray,1000
415,Daniel Sharman,1000
1025,Ian McDiarmid,1000
2413,Zach Galligan,233
560,Nona Gaye,233
1692,Julie Kavner,233
2808,Nichola Burley,233
808,Dong-gun Jang,489
1144,Kevin Chamberlin,489
1233,Eddie Griffin,489
1174,Sofia Vassilieva,489
818,Annabeth Gish,489
726,Albert Brooks,745
519,Jeffrey DeMunn,745
110,Ayelet Zurer,745
1862,Vernon Wells,745
139,Billy Crudup,745
2451,Gregory Cruz,234
2784,D. David Morin,234
1547,Valente Rodriguez,234
1293,Sean Buchanan,234
116,Simon Merrells,490
721,Jamie Kennedy,490
1358,Rachel Blanchard,490
1552,David Niven,490
2756,Matt Walsh,490
1688,Eliza Coupe,490
2887,Eve Plumb,235
2524,Jackie Gleason,491
1094,Josh Hopkins,491
1030,Cas Anvar,491
2556,Colin Ferguson,747
2441,Shantel VanSanten,747
1116,James Burnett,236
1974,Ma�øwenn,236
2340,Reece Ritchie,236
1977,Frederic Forrest,236
2868,John McGlothlin,492
658,Ben Mendelsohn,748
1328,Sarah Carter,748
550,Harry Lennix,748
169,Rachel Crow,237
1294,Jenny McCarthy,749
1444,Demi�Án Bichir,749
2796,Eion Bailey,749
2726,Michael O'Keefe,238
1741,Aden Young,238
2326,Michael Cerveris,238
1819,Jack McGee,238
1414,Deborah Kara Unger,494
1463,Aaron Ashmore,750
2074,Terence Hill,750
2052,Shauna Macdonald,239
2629,Rhonda Fleming,239
1629,Firass Dirani,239
1040,Rollo Weeks,239
1046,Mika Boorem,495
657,Deborah Kara Unger,495
2579,Anthony Edwards,495
485,Courtney B. Vance,495
1549,Hana Mae Lee,751
533,Monique Gabriela Curnen,240
1123,Richard Roundtree,240
1577,Amanda Detmer,240
361,Mika Boorem,496
2527,Irene Bedard,752
456,Robert De Niro,22000
42,Peter Dinklage,22000
90,Philip Seymour Hoffman,22000
1334,Michael Papajohn,241
1883,Philip Baker Hall,497
2127,Annette Badland,497
526,Patrick Fischler,497
1362,Cherry Jones,242
1031,Danny Nucci,242
2438,Angie Dickinson,754
878,Cliff Robertson,754
897,Anne Bancroft,754
359,Penn Jillette,243
591,Irene Papas,243
2634,Theresa Russell,243
1990,Lindsay Price,499
1276,James Brolin,499
901,Takeshi Kaneshiro,755
2959,Vivian Lamolli,755
845,Desmond Llewelyn,244
2342,Howard Keel,244
2867,Bruce Vilanch,244
282,Harvey Fierstein,500
1408,Taran Killam,500
2693,Sabrina Carmichael,500
934,Damon Wayans Jr.,756
2361,Geoff Stults,756
1390,Lee Marvin,756
119,Noah Ringer,756
2118,John D'Leo,245
637,Billy Gardell,245
2673,Jenni Rivera,245
523,Timothy Hutton,501
2554,Neil Maskell,246
2330,Angelo Tsarouchas,246
1274,Steve Railsback,246
2305,William Hickey,246
1269,Zach Grenier,246
2790,Ken Leung,502
2452,Paula Jai Parker,247
1857,Kevin Nealon,503
1554,Harland Williams,503
355,Charles Napier,503
2926,Elizabeth Stenholt,503
1548,Adam Boyer,503
1142,Cree Summer,503
111,Diedrich Bader,759
1156,Sean Young,759
961,Marg Helgenberger,759
2327,Tiffany Thornton,248
1665,Wendy Crewson,248
1015,Kevin J. O'Connor,248
2533,Shelley Waggener,248
2858,Jack Plotnick,248
894,Matt Ross,248
2385,Dick Clark,504
1313,Kenny Baker,504
2525,Spencer Tracy,760
2261,Bubba Smith,760
327,Sean Hayes,760
10,Daniel Radcliffe,11000
86,Anne Hathaway,11000
1854,Harold Ramis,11000
255,Zooey Deschanel,11000
240,Matthew McConaughey,11000
365,Jon Lovitz,11000
7,James Franco,11000
76,Chris Evans,11000
99,Angelina Jolie Pitt,11000
528,Woody Allen,11000
609,Meryl Streep,11000
288,Adam Sandler,11000
635,Jason Momoa,11000
17,Sam Claflin,11000
41,Brad Pitt,11000
231,Christoph Waltz,11000
673,Harrison Ford,11000
66,Morgan Freeman,11000
2039,Mary Goggin,249
2937,Anne Archer,249
292,George Harris,249
1856,Richard Beymer,249
1424,Tiffany Dupont,249
1013,June Diane Raphael,249
1244,John Gielgud,249
1954,Denholm Elliott,249
170,Bruce Davison,505
908,Sean Maher,505
2849,William Katt,505
2028,Helena Mattsson,505
1288,Antony Starr,506
391,Richard Schiff,506
966,Riley Smith,762
236,Ed Speleers,762
2879,Dennis L.A. White,251
2376,Perry King,251
2861,Joanne Whalley,507
3044,Johnny Walter,507
603,Michael Irby,507
1151,Lily Rabe,763
2246,Cody Howard,763
1285,Christopher Evan Welch,252
1207,Maia Morgenstern,252
1902,Eddie 'Piolin' Sotelo,252
1562,Tamara Tunie,508
253,Felicity Huffman,508
394,Tyler Mane,764
2621,Gage Golightly,253
1525,Mackenzie Gray,253
876,Andrea Frankle,253
1379,John Fiedler,253
45,Elizabeth Debicki,509
267,Noah Taylor,509
2178,Amiah Miller,509
460,Brandy Norwood,509
2029,Jessica Tandy,509
621,Maura Tierney,509
2318,Dan Futterman,254
722,Fares Fares,254
775,Olivia Williams,766
126,Colin Salmon,766
1566,Ron Lester,255
2681,John Forsythe,255
1788,Aleksa Palladino,255
1756,Randall 'Tex' Cobb,255
1075,Ken Takakura,255
2262,Christopher Atkins,511
2819,Lee Armstrong,511
1616,Tim Daly,511
70,Mindy Kaling,767
1261,Phoebe Cates,767
1114,Aidan Quinn,767
